YEAR,MO,DY,YB,HR,,ROOM-T,CLOD-S,RHEX-S,AHEX-S,FS,ROOM-H,CLOD-L,RHEX-L,AHEX-L,FL,MRT'
   0,11, 6,3,16,0, 24.00,  21.8,  20.4,  12.3,10,  9.43,   5.6,   5.6,   9.8,10, 26.05
   0,11, 6,3,17,0, 24.00,  17.4,  16.1,   7.8,10,  9.43,   5.6,   5.6,  10.5,10, 25.62
   0,11, 6,3,18,0, 24.00,  13.4,  12.3,   3.4,10,  9.43,   4.2,   4.2,   9.7,10, 25.23
   0,11, 6,3,19,0, 24.00,   9.8,   8.7,  -0.7,10,  9.43,   2.2,   2.2,   8.0,10, 24.88
   0,11, 6,3,20,0, 24.00,   6.8,   5.8,  -3.9,10,  9.43,   1.4,   1.4,   5.9,10, 24.59
   0,11, 6,3,21,0, 24.00,   5.2,   4.3,  -5.5,10,  9.43,   1.1,   1.1,   2.2,10, 24.43
   0,11, 6,3,22,0, 24.10,   2.0,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 24.15
   0,11, 6,3,23,0, 23.91,  -0.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.84
   0,11, 6,3,24,0, 23.79,  -1.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.71
   0,11, 7,3, 1,0, 23.66,  -2.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.56
   0,11, 7,3, 2,0, 23.52,  -3.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.39
   0,11, 7,3, 3,0, 23.38,  -4.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.25
   0,11, 7,3, 4,0, 23.25,  -5.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.12
   0,11, 7,3, 5,0, 23.17,  -5.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.06
   0,11, 7,3, 6,0, 23.16,  -4.7,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.09
   0,11, 7,3, 7,0, 23.33,  -2.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.37
   0,11, 7,3, 8,0, 24.35,   9.1,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 24.85
   0,11, 7,3, 9,0, 24.00,  21.7,  20.7,  10.1,10,  9.43,   5.6,   8.5,  -2.8,10, 26.10
   0,11, 7,3,10,0, 24.00,  41.9,  39.9,  30.2,10,  9.43,   5.6,   6.0,  -6.9,10, 28.07
   0,11, 7,3,11,0, 24.00,  46.3,  44.5,  35.8,10,  9.43,   5.6,   5.6,  -9.2,10, 28.51
   0,11, 7,3,12,0, 24.00,  59.3,  57.7,  48.9,10,  9.43,   4.5,   4.5,  -9.7,10, 29.81
   0,11, 7,3,13,0, 24.00,  85.8,  84.3,  75.9,10,  9.43,   4.5,   4.5,  -8.2,10, 32.48
   0,11, 7,3,14,0, 24.00,  78.3,  77.0,  68.8,10,  9.43,   5.6,   5.6,  -7.7,10, 31.74
   0,11, 7,3,15,0, 24.00,  48.2,  47.0,  38.3,10,  9.43,   5.6,   5.6,  -9.2,10, 28.72
   0,11, 7,3,16,0, 24.00,  24.1,  23.0,  13.5,10,  9.43,   5.6,   5.6,  -9.6,10, 26.31
   0,11, 7,3,17,0, 24.00,  18.0,  17.0,   6.5,10,  9.43,   5.6,   5.6,  -9.6,10, 25.71
   0,11, 7,3,18,0, 24.00,  12.5,  11.7,   0.4,10,  9.43,   4.2,   4.2, -11.4,10, 25.17
   0,11, 7,3,19,0, 24.00,   8.3,   7.5,  -4.4,10,  9.43,   2.2,   2.2, -13.8,10, 24.75
   0,11, 7,3,20,0, 24.00,   5.0,   4.3,  -8.2,10,  9.43,   1.4,   1.4, -14.2,10, 24.43
   0,11, 7,3,21,0, 24.00,   2.9,   2.3, -10.8,10,  9.43,   1.1,   1.1, -14.1,10, 24.23
   0,11, 7,3,22,0, 23.89,  -0.7,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.84
   0,11, 7,3,23,0, 23.62,  -3.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.46
   0,11, 7,3,24,0, 23.45,  -4.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.29
   0,11, 8,3, 1,0, 23.30,  -5.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.14
   0,11, 8,3, 2,0, 23.11,  -6.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.94
   0,11, 8,3, 3,0, 22.90,  -7.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.70
   0,11, 8,3, 4,0, 22.67,  -9.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.44
   0,11, 8,3, 5,0, 22.43, -10.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.19
   0,11, 8,3, 6,0, 22.19, -11.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.94
   0,11, 8,3, 7,0, 22.72,  -3.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.85
   0,11, 8,3, 8,0, 25.81,  30.6,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 27.36
   0,11, 8,3, 9,0, 24.00,  76.1,  79.0,  60.8,10,  9.43,   5.6,   8.5,  -5.1,10, 31.63
   0,11, 8,3,10,0, 24.00,  76.1,  73.1,  59.1,10,  9.43,   5.6,   6.0,  -8.0,10, 31.39
   0,11, 8,3,11,0, 24.00,  50.2,  47.5,  35.6,10,  9.43,   5.6,   5.6,  -8.7,10, 28.80
   0,11, 8,3,12,0, 24.00,  53.1,  50.6,  39.6,10,  9.43,   4.5,   4.5,  -9.5,10, 29.11
   0,11, 8,3,13,0, 24.00,  59.9,  57.7,  47.9,10,  9.43,   4.5,   4.5,  -9.1,10, 29.80
   0,11, 8,3,14,0, 24.00,  87.3,  85.3,  76.5,10,  9.43,   5.6,   5.6,  -8.2,10, 32.56
   0,11, 8,3,15,0, 24.00, 100.8,  99.0,  90.4,10,  9.43,   5.6,   5.6,  -8.6,10, 33.93
   0,11, 8,3,16,0, 24.00,  54.5,  52.9,  44.2,10,  9.43,   5.6,   5.6,  -8.6,10, 29.31
   0,11, 8,3,17,0, 24.00,  19.6,  18.1,   8.6,10,  9.43,   5.6,   5.6,  -7.3,10, 25.82
   0,11, 8,3,18,0, 24.00,  13.0,  11.6,   1.3,10,  9.43,   4.2,   4.2,  -7.0,10, 25.17
   0,11, 8,3,19,0, 24.00,   8.9,   7.7,  -3.2,10,  9.43,   2.2,   2.2,  -8.4,10, 24.78
   0,11, 8,3,20,0, 24.00,   5.4,   4.3,  -7.8,10,  9.43,   1.4,   1.4,  -8.8,10, 24.44
   0,11, 8,3,21,0, 24.00,   3.1,   2.1, -11.2,10,  9.43,   1.1,   1.1,  -8.0,10, 24.21
   0,11, 8,3,22,0, 23.89,  -0.4,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.83
   0,11, 8,3,23,0, 23.58,  -3.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.40
   0,11, 8,3,24,0, 23.35,  -5.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.17
   0,11, 9,3, 1,0, 23.18,  -5.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 23.00
   0,11, 9,3, 2,0, 23.03,  -6.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.86
   0,11, 9,3, 3,0, 22.90,  -7.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.74
   0,11, 9,3, 4,0, 22.77,  -7.7,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.62
   0,11, 9,3, 5,0, 22.65,  -8.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.51
   0,11, 9,3, 6,0, 22.53,  -8.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.38
   0,11, 9,3, 7,0, 22.44,  -8.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.31
   0,11, 9,3, 8,0, 23.14,   0.6,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 23.42
   0,11, 9,3, 9,0, 24.00,  10.9,   2.7, -15.4,10,  9.43,   5.6,   8.5,   3.1,10, 24.78
   0,11, 9,3,10,0, 24.00,  14.9,  10.2,  -7.5,10,  9.43,   5.6,   6.0,   1.7,10, 25.25
   0,11, 9,3,11,0, 24.00,  18.2,  14.0,  -2.9,10,  9.43,   5.6,   5.6,   2.2,10, 25.56
   0,11, 9,3,12,0, 24.00,  16.7,  12.9,  -3.6,10,  9.43,   4.5,   4.5,   2.2,10, 25.40
   0,11, 9,3,13,0, 24.00,  17.3,  13.9,  -1.7,10,  9.43,   4.5,   4.5,   3.9,10, 25.46
   0,11, 9,3,14,0, 24.00,  19.8,  16.7,   2.4,10,  9.43,   5.6,   5.6,   6.1,10, 25.72
   0,11, 9,3,15,0, 24.00,  19.0,  16.2,   2.4,10,  9.43,   5.6,   5.6,   7.1,10, 25.66
   0,11, 9,3,16,0, 24.00,  16.7,  14.1,  -0.4,10,  9.43,   5.6,   5.6,   7.3,10, 25.44
   0,11, 9,3,17,0, 24.00,  12.3,  10.0,  -4.8,10,  9.43,   5.6,   5.6,   7.3,10, 25.02
   0,11, 9,3,18,0, 24.00,   8.8,   6.7,  -8.0,10,  9.43,   4.2,   4.2,   5.9,10, 24.69
   0,11, 9,3,19,0, 24.00,   5.4,   3.5, -11.1,10,  9.43,   2.2,   2.2,   3.6,10, 24.36
   0,11, 9,3,20,0, 24.00,   2.4,   0.7, -14.2,10,  9.43,   1.4,   1.4,   0.4,10, 24.08
   0,11, 9,3,21,0, 24.00,   0.3,  -1.2, -17.0,10,  9.43,   1.1,   1.1,  -3.8,10, 23.88
   0,11, 9,3,22,0, 23.58,  -3.5,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.38
   0,11, 9,3,23,0, 23.19,  -6.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.91
   0,11, 9,3,24,0, 22.96,  -7.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.72
   0,11,10,3, 1,0, 22.78,  -8.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.55
   0,11,10,3, 2,0, 22.58,  -9.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.36
   0,11,10,3, 3,0, 22.39, -10.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.17
   0,11,10,3, 4,0, 22.19, -11.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.97
   0,11,10,3, 5,0, 21.97, -12.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.74
   0,11,10,3, 6,0, 21.74, -13.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.50
   0,11,10,3, 7,0, 22.01,  -8.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.02
   0,11,10,3, 8,0, 25.12,  27.6,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 26.63
   0,11,10,3, 9,0, 24.00,  77.9,  75.6,  54.9,10,  9.43,   5.6,   8.5,  -8.4,10, 31.61
   0,11,10,3,10,0, 24.00, 103.4,  97.9,  80.4,10,  9.43,   5.6,   6.0, -12.8,10, 34.00
   0,11,10,3,11,0, 24.00, 115.8, 110.8,  96.1,10,  9.43,   5.6,   5.6, -12.9,10, 35.23
   0,11,10,3,12,0, 24.00, 122.4, 118.0, 104.4,10,  9.43,   4.5,   4.5, -13.5,10, 35.91
   0,11,10,3,13,0, 24.00, 116.1, 112.1,  99.0,10,  9.43,   4.5,   4.5, -14.3,10, 35.29
   0,11,10,3,14,0, 24.00,  98.0,  94.4,  80.4,10,  9.43,   5.6,   5.6, -14.0,10, 33.50
   0,11,10,3,15,0, 24.00,  69.8,  66.6,  51.1,10,  9.43,   5.6,   5.6, -12.8,10, 30.70
   0,11,10,3,16,0, 24.00,  40.1,  37.1,  19.5,10,  9.43,   5.6,   5.6, -10.7,10, 27.74
   0,11,10,3,17,0, 24.00,  17.9,  15.3,  -4.7,10,  9.43,   5.6,   5.6,  -9.4,10, 25.54
   0,11,10,3,18,0, 24.00,   6.4,   4.0, -17.0,10,  9.43,   4.2,   4.2, -11.2,10, 24.41
   0,11,10,3,19,0, 24.00,   1.1,  -1.0, -23.3,10,  9.43,   2.2,   2.2, -12.8,10, 23.90
   0,11,10,3,20,0, 24.00,  -2.4,  -4.3, -27.4,10,  9.43,   1.4,   1.4, -14.2,10, 23.57
   0,11,10,3,21,0, 24.00,  -4.4,  -6.2, -29.7,10,  9.43,   1.1,   1.1, -17.2,10, 23.38
   0,11,10,3,22,0, 23.18,  -7.9,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 22.78
   0,11,10,3,23,0, 22.65, -10.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.23
   0,11,10,3,24,0, 22.30, -12.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.91
   0,11,11,3, 1,0, 22.05, -13.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.71
   0,11,11,3, 2,0, 21.83, -14.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.53
   0,11,11,3, 3,0, 21.57, -15.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.26
   0,11,11,3, 4,0, 21.30, -16.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.00
   0,11,11,3, 5,0, 21.08, -16.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 20.81
   0,11,11,3, 6,0, 20.91, -16.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 20.66
   0,11,11,3, 7,0, 20.95, -14.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 20.83
   0,11,11,3, 8,0, 21.90,  -2.7,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 22.28
   0,11,11,3, 9,0, 24.00,  10.0,  -8.9, -33.9,10,  9.43,   5.6,   8.5, -11.1,10, 24.28
   0,11,11,3,10,0, 24.00,  16.1,   5.6, -17.9,10,  9.43,   5.6,   6.0, -13.4,10, 25.06
   0,11,11,3,11,0, 24.00,  21.5,  12.1,  -9.1,10,  9.43,   5.6,   5.6, -13.5,10, 25.55
   0,11,11,3,12,0, 24.00,  36.0,  27.6,   8.7,10,  9.43,   4.5,   4.5, -14.5,10, 26.99
   0,11,11,3,13,0, 24.00,  53.8,  46.2,  29.1,10,  9.43,   4.5,   4.5, -15.3,10, 28.79
   0,11,11,3,14,0, 24.00,  82.8,  75.9,  59.9,10,  9.43,   5.6,   5.6, -15.3,10, 31.72
   0,11,11,3,15,0, 24.00,  81.9,  75.6,  60.7,10,  9.43,   5.6,   5.6, -15.5,10, 31.66
   0,11,11,3,16,0, 24.00,  36.5,  30.9,  15.9,10,  9.43,   5.6,   5.6, -14.9,10, 27.15
   0,11,11,3,17,0, 24.00,  11.8,   6.8,  -9.0,10,  9.43,   5.6,   5.6, -14.0,10, 24.71
   0,11,11,3,18,0, 24.00,   7.0,   2.4, -13.7,10,  9.43,   4.2,   4.2, -14.8,10, 24.27
   0,11,11,3,19,0, 24.00,   3.2,  -0.9, -17.8,10,  9.43,   2.2,   2.2, -15.1,10, 23.92
   0,11,11,3,20,0, 24.00,  -0.1,  -3.8, -21.6,10,  9.43,   1.4,   1.4, -14.6,10, 23.63
   0,11,11,3,21,0, 24.00,  -2.2,  -5.5, -23.9,10,  9.43,   1.1,   1.1, -15.1,10, 23.46
   0,11,11,3,22,0, 23.25,  -5.8,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 22.88
   0,11,11,3,23,0, 22.74,  -8.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.35
   0,11,11,3,24,0, 22.45,  -9.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.11
   0,11,12,3, 1,0, 22.22, -10.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.92
   0,11,12,3, 2,0, 22.03, -11.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.76
   0,11,12,3, 3,0, 21.85, -12.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.60
   0,11,12,3, 4,0, 21.65, -13.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.41
   0,11,12,3, 5,0, 21.46, -13.6,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.23
   0,11,12,3, 6,0, 21.27, -14.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.05
   0,11,12,3, 7,0, 21.89,  -5.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.07
   0,11,12,3, 8,0, 24.32,  21.2,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 25.56
   0,11,12,3, 9,0, 24.00,  69.3,  61.5,  40.5,10,  9.43,   5.6,   8.5,  -7.8,10, 30.50
   0,11,12,3,10,0, 24.00, 112.7, 104.7,  86.3,10,  9.43,   5.6,   6.0, -11.3,10, 34.77
   0,11,12,3,11,0, 24.00, 119.4, 112.1,  96.6,10,  9.43,   5.6,   5.6, -11.9,10, 35.43
   0,11,12,3,12,0, 24.00, 127.4, 120.9, 107.4,10,  9.43,   4.5,   4.5, -12.4,10, 36.25
   0,11,12,3,13,0, 24.00, 140.8, 134.9, 122.1,10,  9.43,   4.5,   4.5, -12.2,10, 37.61
   0,11,12,3,14,0, 24.00, 132.6, 127.3, 115.1,10,  9.43,   5.6,   5.6, -11.3,10, 36.82
   0,11,12,3,15,0, 24.00, 111.6, 106.8,  95.1,10,  9.43,   5.6,   5.6, -11.3,10, 34.75
   0,11,12,3,16,0, 24.00,  69.8,  65.4,  53.4,10,  9.43,   5.6,   5.6, -10.7,10, 30.59
   0,11,12,3,17,0, 24.00,  26.5,  22.6,   9.7,10,  9.43,   5.6,   5.6, -10.0,10, 26.29
   0,11,12,3,18,0, 24.00,   9.9,   6.4,  -7.9,10,  9.43,   4.2,   4.2, -10.8,10, 24.65
   0,11,12,3,19,0, 24.00,   5.6,   2.4, -13.1,10,  9.43,   2.2,   2.2, -12.1,10, 24.25
   0,11,12,3,20,0, 24.00,   1.8,  -1.1, -18.2,10,  9.43,   1.4,   1.4, -12.1,10, 23.90
   0,11,12,3,21,0, 24.00,  -1.1,  -3.6, -22.6,10,  9.43,   1.1,   1.1, -12.2,10, 23.64
   0,11,12,3,22,0, 23.38,  -4.9,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.07
   0,11,12,3,23,0, 22.91,  -8.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.56
   0,11,12,3,24,0, 22.63,  -9.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.33
   0,11,13,3, 1,0, 22.43,  -9.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.16
   0,11,13,3, 2,0, 22.23, -10.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.98
   0,11,13,3, 3,0, 22.06, -11.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.82
   0,11,13,3, 4,0, 21.88, -12.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.66
   0,11,13,3, 5,0, 21.68, -12.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.46
   0,11,13,3, 6,0, 21.50, -13.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.28
   0,11,13,3, 7,0, 21.48, -12.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.36
   0,11,13,3, 8,0, 22.37,  -0.8,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 22.72
   0,11,13,3, 9,0, 24.00,  11.9,  -3.4, -25.0,10,  9.43,   5.6,   8.5,  -5.3,10, 24.59
   0,11,13,3,10,0, 24.00,  44.6,  35.9,  16.6,10,  9.43,   5.6,   6.0,  -7.3,10, 28.00
   0,11,13,3,11,0, 24.00,  56.1,  48.3,  32.3,10,  9.43,   5.6,   5.6,  -7.1,10, 29.11
   0,11,13,3,12,0, 24.00,  30.8,  23.8,  10.1,10,  9.43,   4.5,   4.5,  -6.8,10, 26.57
   0,11,13,3,13,0, 24.00,  25.6,  19.3,   6.6,10,  9.43,   4.5,   4.5,  -4.7,10, 26.06
   0,11,13,3,14,0, 24.00,  45.3,  39.6,  27.6,10,  9.43,   5.6,   5.6,  -1.7,10, 28.06
   0,11,13,3,15,0, 24.00,  46.2,  41.0,  29.3,10,  9.43,   5.6,   5.6,  -1.3,10, 28.17
   0,11,13,3,16,0, 24.00,  26.1,  21.4,   9.6,10,  9.43,   5.6,   5.6,  -2.1,10, 26.19
   0,11,13,3,17,0, 24.00,  16.9,  12.7,   0.5,10,  9.43,   5.6,   5.6,  -2.3,10, 25.30
   0,11,13,3,18,0, 24.00,   9.6,   5.8,  -7.0,10,  9.43,   4.2,   4.2,  -3.3,10, 24.60
   0,11,13,3,19,0, 24.00,   5.6,   2.2, -11.9,10,  9.43,   2.2,   2.2,  -4.6,10, 24.23
   0,11,13,3,20,0, 24.00,   2.0,  -1.1, -16.7,10,  9.43,   1.4,   1.4,  -5.6,10, 23.90
   0,11,13,3,21,0, 24.00,  -0.7,  -3.5, -20.9,10,  9.43,   1.1,   1.1,  -7.0,10, 23.65
   0,11,13,3,22,0, 23.39,  -4.6,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.09
   0,11,13,3,23,0, 22.93,  -7.7,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.58
   0,11,13,3,24,0, 22.63,  -9.1,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.31
   0,11,14,3, 1,0, 22.38, -10.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.08
   0,11,14,3, 2,0, 22.14, -11.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.86
   0,11,14,3, 3,0, 21.92, -12.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.65
   0,11,14,3, 4,0, 21.69, -13.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.42
   0,11,14,3, 5,0, 21.45, -14.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.19
   0,11,14,3, 6,0, 21.23, -15.3,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 20.97
   0,11,14,3, 7,0, 21.45, -10.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.41
   0,11,14,3, 8,0, 22.68,   3.5,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 23.24
   0,11,14,3, 9,0, 24.00,  22.6,   8.1, -17.5,10,  9.43,   5.6,   8.5,  -3.8,10, 25.67
   0,11,14,3,10,0, 24.00,  70.1,  61.2,  38.1,10,  9.43,   5.6,   6.0,  -5.3,10, 30.53
   0,11,14,3,11,0, 24.00, 122.5, 114.4,  96.2,10,  9.43,   5.6,   5.6,  -4.1,10, 35.74
   0,11,14,3,12,0, 24.00, 137.1, 129.8, 116.0,10,  9.43,   4.5,   4.5,  -4.0,10, 37.20
   0,11,14,3,13,0, 24.00, 137.5, 131.0, 120.0,10,  9.43,   4.5,   4.5,  -5.5,10, 37.26
   0,11,14,3,14,0, 24.00, 130.2, 124.3, 114.6,10,  9.43,   5.6,   5.6,  -7.7,10, 36.55
   0,11,14,3,15,0, 24.00, 109.5, 104.1,  95.1,10,  9.43,   5.6,   5.6,  -9.2,10, 34.50
   0,11,14,3,16,0, 24.00,  73.0,  68.2,  59.4,10,  9.43,   5.6,   5.6,  -9.4,10, 30.88
   0,11,14,3,17,0, 24.00,  31.5,  27.2,  17.8,10,  9.43,   5.6,   5.6,  -9.6,10, 26.75
   0,11,14,3,18,0, 24.00,  11.2,   7.3,  -4.1,10,  9.43,   4.2,   4.2, -10.4,10, 24.75
   0,11,14,3,19,0, 24.00,   6.3,   2.8, -11.2,10,  9.43,   2.2,   2.2,  -9.8,10, 24.30
   0,11,14,3,20,0, 24.00,   2.3,  -0.9, -17.0,10,  9.43,   1.4,   1.4,  -8.4,10, 23.92
   0,11,14,3,21,0, 24.00,  -0.3,  -3.1, -20.6,10,  9.43,   1.1,   1.1,  -7.6,10, 23.69
   0,11,14,3,22,0, 23.42,  -4.1,   0.0,   0.0, 9,  9.46,   0.6,   0.0,   0.0, 9, 23.14
   0,11,14,3,23,0, 22.96,  -7.4,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.62
   0,11,14,3,24,0, 22.66,  -8.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.35
   0,11,15,3, 1,0, 22.43,  -9.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 22.15
   0,11,15,3, 2,0, 22.21, -11.0,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.94
   0,11,15,3, 3,0, 22.01, -11.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.76
   0,11,15,3, 4,0, 21.82, -12.5,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.58
   0,11,15,3, 5,0, 21.63, -13.2,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.40
   0,11,15,3, 6,0, 21.43, -13.8,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.21
   0,11,15,3, 7,0, 21.46, -11.9,   0.0,   0.0, 9,  9.46,   0.0,   0.0,   0.0, 9, 21.35
   0,11,15,3, 8,0, 22.68,   3.0,   0.0,   0.0, 9,  9.60,   2.8,   0.0,   0.0, 9, 23.20
   0,11,15,3, 9,0, 24.00,  40.8,  26.6,   5.1,10,  9.43,   5.6,   8.5,  -4.0,10, 27.51
   0,11,15,3,10,0, 24.00,  55.1,  46.4,  28.2,10,  9.43,   5.6,   6.0,  -4.8,10, 29.04
   0,11,15,3,11,0, 24.00,  52.6,  44.8,  29.6,10,  9.43,   5.6,   5.6,  -2.9,10, 28.75
   0,11,15,3,12,0, 24.00,  42.8,  35.8,  22.6,10,  9.43,   4.5,   4.5,  -2.2,10, 27.76
   0,11,15,3,13,0, 24.00,  26.6,  20.2,   8.1,10,  9.43,   4.5,   4.5,  -1.3,10, 26.15
   0,11,15,3,14,0, 24.00,  27.8,  22.1,  10.6,10,  9.43,   5.6,   5.6,   0.0,10, 26.30
   0,11,15,3,15,0, 24.00,  24.9,  19.8,   9.1,10,  9.43,   5.6,   5.6,   0.6,10, 26.04
